hour,day,location,weather,road_condition,vehicle_type,accident,special_event,congestion
2,Fri,Office-Area,Rainy,Bad,Bus,1,0,1
13,Thu,Market,Rainy,Good,Truck,0,0,0
23,Thu,Highway,Clear,Bad,Bike,0,1,1
8,Sun,Highway,Clear,Good,Bike,1,1,0
22,Sun,Residential,Foggy,Good,Bus,1,0,1
6,Tue,Market,Foggy,Good,Car,0,0,0
11,Thu,School-Zone,Foggy,Bad,Truck,1,0,1
23,Fri,Office-Area,Rainy,Good,Bus,0,1,1
14,Sat,Market,Clear,Bad,Truck,0,1,1
10,Thu,Office-Area,Foggy,Bad,Truck,0,0,0
6,Sun,Residential,Clear,Bad,Bus,0,0,0
2,Sun,Market,Rainy,Good,Bike,1,1,1
16,Fri,Residential,Clear,Good,Bus,0,1,1
0,Thu,Market,Rainy,Bad,Car,1,1,1
2,Sat,Residential,Foggy,Bad,Car,1,1,1
18,Thu,Office-Area,Clear,Bad,Car,1,0,0
8,Tue,Highway,Foggy,Good,Truck,1,1,0
13,Mon,Residential,Clear,Bad,Bus,1,1,1
18,Thu,Market,Foggy,Good,Bus,1,0,0
14,Wed,School-Zone,Clear,Good,Truck,1,0,0
12,Thu,Office-Area,Rainy,Bad,Bus,1,0,1
6,Sun,Residential,Rainy,Bad,Bike,1,0,0
3,Sat,Residential,Foggy,Bad,Bus,0,0,1
19,Tue,Highway,Clear,Good,Truck,0,0,0
3,Wed,School-Zone,Foggy,Good,Car,1,0,0
11,Fri,School-Zone,Clear,Bad,Car,0,1,1
18,Thu,Residential,Rainy,Bad,Truck,0,1,1
8,Sat,Market,Rainy,Good,Truck,1,0,0
5,Fri,School-Zone,Rainy,Bad,Car,1,1,0
5,Sun,Residential,Clear,Bad,Bike,1,1,0
5,Thu,Highway,Foggy,Bad,Bus,1,1,1
4,Sat,Highway,Rainy,Good,Bus,0,1,0
0,Wed,Residential,Rainy,Bad,Truck,0,1,0
11,Sun,Highway,Clear,Bad,Truck,1,1,0
12,Wed,Residential,Foggy,Bad,Car,1,1,0
0,Tue,School-Zone,Rainy,Good,Truck,1,0,1
10,Mon,Market,Foggy,Good,Car,1,1,1
8,Fri,Residential,Clear,Good,Car,0,1,1
18,Wed,Highway,Rainy,Bad,Bus,1,1,1
4,Tue,Residential,Rainy,Good,Car,1,0,1
22,Thu,Residential,Foggy,Bad,Car,0,0,1
6,Fri,Residential,Rainy,Bad,Truck,1,1,0
4,Wed,Residential,Clear,Good,Truck,1,1,0
0,Thu,Market,Clear,Bad,Bike,0,1,0
0,Wed,Office-Area,Foggy,Bad,Truck,1,0,1
7,Wed,Market,Foggy,Good,Bus,0,0,0
7,Sat,School-Zone,Clear,Good,Truck,1,0,1
15,Tue,Highway,Clear,Bad,Bus,0,0,0
5,Tue,School-Zone,Foggy,Bad,Truck,1,1,1
23,Sun,Market,Rainy,Good,Bike,1,1,0
18,Mon,Market,Rainy,Good,Bike,1,1,1
22,Sun,School-Zone,Clear,Bad,Truck,0,1,0
11,Thu,Highway,Clear,Bad,Bike,0,0,1
10,Fri,Highway,Rainy,Bad,Bike,0,1,0
22,Fri,Residential,Clear,Bad,Truck,1,0,0
7,Sat,Highway,Rainy,Bad,Bike,1,1,1
5,Sat,Market,Clear,Good,Bike,0,1,1
4,Mon,Highway,Clear,Good,Truck,0,0,1
10,Sun,Market,Rainy,Good,Car,1,1,1
15,Sun,Office-Area,Rainy,Good,Bus,1,0,1
8,Thu,Market,Rainy,Good,Truck,0,1,0
15,Sun,Market,Rainy,Bad,Bus,1,1,1
1,Sun,Market,Foggy,Bad,Bus,1,1,0
7,Thu,Residential,Rainy,Bad,Bike,0,1,0
23,Fri,Office-Area,Rainy,Good,Car,0,0,1
11,Tue,Residential,Foggy,Bad,Car,0,1,0
8,Fri,Residential,Rainy,Good,Truck,0,0,0
6,Wed,Highway,Clear,Bad,Truck,0,1,0
8,Thu,Office-Area,Rainy,Bad,Bike,0,1,1
12,Fri,Highway,Rainy,Bad,Truck,0,1,1
14,Mon,Highway,Clear,Bad,Truck,0,1,1
7,Mon,Office-Area,Clear,Good,Truck,0,0,1
19,Mon,Residential,Foggy,Good,Bus,0,1,1
19,Sun,Market,Rainy,Good,Bike,0,0,0
12,Sat,Residential,Foggy,Bad,Bus,1,0,0
7,Mon,Market,Foggy,Bad,Car,0,1,1
23,Sat,Highway,Rainy,Good,Car,0,1,0
9,Sun,Residential,Clear,Bad,Truck,0,1,0
1,Fri,Highway,Clear,Good,Car,0,1,1
20,Wed,Highway,Clear,Bad,Truck,0,1,0
13,Fri,Office-Area,Foggy,Bad,Bus,0,1,0
12,Sun,Highway,Clear,Good,Car,0,1,0
0,Wed,Highway,Foggy,Good,Truck,1,1,0
10,Thu,Market,Rainy,Bad,Truck,1,0,0
5,Fri,Office-Area,Rainy,Bad,Bus,1,1,1
17,Tue,Residential,Clear,Good,Car,0,0,1
18,Tue,Residential,Clear,Bad,Truck,0,1,1
2,Thu,School-Zone,Rainy,Good,Truck,1,0,0
21,Sat,Highway,Foggy,Bad,Bus,1,1,1
1,Wed,Market,Rainy,Good,Truck,1,0,1
3,Thu,Residential,Foggy,Good,Bike,1,0,0
16,Sun,School-Zone,Clear,Bad,Truck,0,1,1
11,Wed,Residential,Rainy,Bad,Car,1,1,1
9,Mon,Office-Area,Clear,Good,Car,0,0,1
12,Sun,School-Zone,Clear,Good,Car,1,1,0
17,Wed,Residential,Rainy,Good,Truck,1,0,0
4,Mon,Highway,Clear,Bad,Car,0,1,0
4,Sat,Market,Rainy,Good,Car,0,0,1
14,Wed,Highway,Rainy,Good,Bus,1,1,0
15,Sun,Office-Area,Clear,Good,Bus,0,0,1
12,Wed,Highway,Foggy,Bad,Truck,1,0,1
3,Sat,Office-Area,Rainy,Good,Truck,1,0,1
8,Fri,Residential,Clear,Bad,Truck,1,0,0
12,Sat,Residential,Rainy,Good,Car,1,0,1
15,Thu,School-Zone,Foggy,Good,Bus,0,1,1
17,Fri,Office-Area,Foggy,Bad,Car,1,0,0
15,Fri,Residential,Foggy,Good,Bike,1,1,1
5,Thu,Highway,Foggy,Bad,Bike,1,1,1
14,Tue,Office-Area,Rainy,Bad,Truck,0,1,1
1,Thu,Highway,Foggy,Good,Bus,0,1,1
9,Sun,Office-Area,Clear,Bad,Car,0,1,0
12,Fri,Office-Area,Clear,Bad,Bus,0,1,1
20,Sat,Highway,Rainy,Bad,Car,1,0,0
18,Sun,Market,Clear,Good,Bike,0,0,0
9,Sun,School-Zone,Foggy,Good,Car,0,0,0
13,Sat,School-Zone,Foggy,Good,Bike,0,1,0
18,Fri,Residential,Foggy,Good,Bike,0,0,0
4,Mon,Highway,Clear,Good,Bike,0,0,0
0,Tue,School-Zone,Foggy,Bad,Truck,1,1,0
2,Fri,Office-Area,Clear,Good,Car,0,1,1
13,Sun,School-Zone,Rainy,Good,Car,1,0,1
4,Wed,School-Zone,Rainy,Good,Bus,0,0,0
3,Sun,Residential,Clear,Bad,Truck,1,0,0
17,Thu,Market,Clear,Bad,Truck,1,0,1
7,Wed,Office-Area,Rainy,Bad,Car,1,0,1
12,Tue,School-Zone,Foggy,Bad,Truck,0,0,0
13,Thu,School-Zone,Rainy,Good,Bike,0,0,0
23,Wed,School-Zone,Clear,Good,Bus,0,1,0
14,Thu,Office-Area,Clear,Good,Car,0,1,0
4,Mon,Highway,Foggy,Bad,Car,1,1,1
11,Tue,Office-Area,Rainy,Good,Truck,0,1,0
17,Wed,School-Zone,Rainy,Bad,Bus,0,1,0
11,Sat,Residential,Foggy,Bad,Car,0,1,1
15,Sat,Market,Rainy,Good,Car,1,0,0
7,Mon,School-Zone,Foggy,Good,Truck,1,1,1
9,Sat,Market,Clear,Bad,Bike,1,1,1
11,Wed,Market,Clear,Good,Car,1,1,0
10,Wed,School-Zone,Clear,Bad,Car,0,0,0
15,Fri,Highway,Foggy,Bad,Bus,0,0,0
13,Tue,Highway,Clear,Good,Truck,0,1,1
12,Thu,Market,Rainy,Bad,Bus,0,1,0
18,Fri,School-Zone,Rainy,Bad,Bike,1,1,0
4,Mon,School-Zone,Clear,Bad,Bus,1,1,1
18,Sun,School-Zone,Clear,Good,Bike,0,1,1
17,Sat,Market,Foggy,Good,Truck,1,1,0
22,Fri,Highway,Rainy,Good,Car,1,1,0
10,Thu,Market,Foggy,Good,Truck,1,0,0
15,Mon,Market,Clear,Bad,Car,0,0,1
15,Wed,School-Zone,Rainy,Good,Bus,0,0,0
8,Fri,Office-Area,Foggy,Bad,Car,1,1,0
10,Sat,Highway,Foggy,Bad,Truck,0,0,0
8,Wed,Office-Area,Rainy,Good,Bike,0,1,0
5,Thu,Highway,Clear,Good,Car,1,1,0
22,Sun,Office-Area,Clear,Bad,Truck,1,1,0
16,Thu,School-Zone,Rainy,Bad,Truck,1,0,0
5,Sun,Market,Rainy,Bad,Car,0,0,0
17,Thu,School-Zone,Clear,Good,Truck,0,0,0
15,Sat,Market,Foggy,Bad,Truck,1,1,0
4,Mon,School-Zone,Foggy,Good,Bus,1,0,0
13,Mon,Residential,Clear,Good,Bike,0,0,0
1,Sat,Residential,Foggy,Good,Bike,0,0,1
0,Mon,Office-Area,Rainy,Good,Car,1,0,1
1,Sun,Office-Area,Foggy,Good,Bus,1,1,1
23,Thu,Residential,Rainy,Bad,Bike,0,0,1
3,Wed,School-Zone,Rainy,Bad,Truck,0,1,1
9,Fri,Residential,Foggy,Bad,Bus,1,1,0
8,Mon,Market,Clear,Good,Car,1,1,0
9,Sat,Market,Rainy,Good,Bike,1,1,1
4,Thu,School-Zone,Clear,Bad,Truck,0,1,0
10,Fri,Market,Foggy,Good,Bus,1,0,1
14,Fri,Office-Area,Clear,Bad,Car,1,0,0
17,Thu,Market,Clear,Good,Bike,0,0,1
8,Sun,Highway,Foggy,Good,Bus,1,1,1
15,Tue,School-Zone,Foggy,Bad,Bus,1,0,0
17,Mon,Office-Area,Rainy,Bad,Bus,0,1,0
15,Tue,Residential,Rainy,Bad,Car,0,1,0
11,Wed,Highway,Clear,Bad,Bus,1,0,0
9,Sat,Highway,Clear,Good,Bus,0,1,1
23,Mon,Residential,Clear,Bad,Bus,1,1,1
11,Mon,Highway,Foggy,Bad,Bike,0,0,1
9,Thu,School-Zone,Foggy,Bad,Car,0,0,1
21,Wed,School-Zone,Rainy,Bad,Bike,0,0,0
22,Sun,Highway,Rainy,Good,Bus,1,0,1
10,Thu,Highway,Foggy,Good,Car,0,1,1
11,Fri,Residential,Clear,Bad,Car,1,0,0
8,Mon,Residential,Foggy,Good,Bus,0,1,1
19,Fri,Residential,Foggy,Bad,Car,0,1,0
16,Sat,Office-Area,Rainy,Bad,Bus,0,1,0
22,Tue,Market,Foggy,Good,Bus,0,0,0
21,Fri,Residential,Foggy,Bad,Bike,1,0,1
10,Mon,Market,Rainy,Good,Truck,0,0,0
21,Tue,Office-Area,Clear,Bad,Car,0,1,1
17,Mon,School-Zone,Clear,Bad,Bike,0,1,0
7,Sun,Office-Area,Foggy,Bad,Truck,1,0,0
0,Tue,School-Zone,Clear,Bad,Bike,1,0,1
10,Thu,Market,Clear,Bad,Car,0,1,1
6,Tue,Market,Rainy,Bad,Bike,0,0,0
19,Wed,School-Zone,Clear,Bad,Truck,1,0,1
1,Mon,Highway,Foggy,Good,Truck,0,1,1
1,Mon,School-Zone,Rainy,Bad,Truck,0,1,1
23,Sun,Market,Rainy,Good,Truck,0,0,0
13,Mon,Highway,Foggy,Good,Bus,0,1,1
19,Sat,Residential,Foggy,Good,Truck,0,0,0
10,Fri,Residential,Clear,Good,Bus,1,0,1
15,Sat,Office-Area,Rainy,Bad,Bus,0,0,1
2,Fri,School-Zone,Foggy,Good,Bike,0,0,1
8,Mon,Highway,Rainy,Bad,Bus,0,1,1
2,Sat,Residential,Clear,Good,Truck,0,0,1
19,Tue,Residential,Foggy,Good,Truck,1,1,0
19,Thu,Office-Area,Clear,Bad,Bus,0,1,0
0,Tue,Highway,Clear,Good,Bus,0,0,1
19,Sat,Highway,Clear,Good,Bus,1,0,0
22,Sun,Market,Clear,Good,Bus,0,1,1
19,Thu,Office-Area,Clear,Good,Bus,0,1,0
14,Sat,Office-Area,Clear,Bad,Bike,1,0,1
23,Fri,School-Zone,Rainy,Bad,Bus,1,1,0
0,Sun,Highway,Clear,Good,Bike,1,1,1
7,Sun,Residential,Foggy,Bad,Car,0,1,1
17,Wed,School-Zone,Rainy,Bad,Truck,0,1,1
11,Sat,Market,Foggy,Bad,Bike,0,0,1
20,Tue,Office-Area,Foggy,Bad,Truck,1,0,0
0,Mon,Residential,Rainy,Bad,Car,1,1,1
7,Tue,Residential,Foggy,Bad,Bike,0,0,1
19,Sun,Office-Area,Foggy,Bad,Truck,1,0,0
11,Fri,Residential,Rainy,Bad,Car,0,0,0
20,Sat,Market,Foggy,Good,Bus,1,0,1
8,Mon,School-Zone,Clear,Good,Bike,0,1,1
11,Thu,School-Zone,Clear,Good,Car,0,0,1
3,Wed,Office-Area,Clear,Good,Bike,0,1,0
2,Tue,Highway,Rainy,Bad,Bus,1,1,1
2,Tue,Highway,Foggy,Good,Truck,1,0,1
4,Sun,Office-Area,Rainy,Bad,Bus,0,1,1
9,Tue,Market,Foggy,Good,Truck,1,0,1
2,Thu,Office-Area,Clear,Good,Truck,0,0,1
22,Tue,Office-Area,Rainy,Good,Truck,0,0,1
10,Thu,Highway,Foggy,Bad,Bus,1,0,0
8,Sun,Residential,Foggy,Bad,Truck,1,1,1
13,Fri,Residential,Rainy,Good,Truck,1,0,0
1,Fri,Residential,Clear,Bad,Truck,1,1,0
17,Sun,Highway,Foggy,Good,Truck,0,1,0
1,Wed,Residential,Clear,Bad,Bike,1,1,1
23,Wed,School-Zone,Clear,Bad,Car,1,1,0
0,Mon,Highway,Clear,Good,Car,1,0,1
10,Thu,School-Zone,Clear,Bad,Car,1,0,1
18,Thu,Highway,Rainy,Good,Bus,0,0,0
2,Mon,Highway,Clear,Good,Bike,1,0,0
22,Fri,Residential,Foggy,Bad,Truck,0,1,0
1,Thu,Market,Foggy,Good,Bike,0,0,1
11,Fri,Residential,Foggy,Good,Car,1,1,0
3,Sat,School-Zone,Foggy,Good,Car,1,1,1
0,Sun,Highway,Clear,Good,Truck,0,0,1
16,Thu,Highway,Rainy,Bad,Bus,1,0,0
17,Sun,School-Zone,Foggy,Good,Truck,0,1,0
9,Mon,School-Zone,Clear,Bad,Truck,1,1,1
15,Fri,Office-Area,Foggy,Bad,Car,0,0,0
13,Mon,Residential,Foggy,Good,Truck,1,1,0
4,Fri,Office-Area,Foggy,Bad,Bike,1,0,0
22,Tue,Office-Area,Clear,Bad,Truck,0,1,1
3,Sun,Market,Foggy,Good,Car,1,0,1
14,Mon,Residential,Clear,Bad,Car,0,0,0
0,Tue,Office-Area,Clear,Good,Car,0,0,1
12,Wed,Highway,Foggy,Bad,Bike,0,1,0
7,Tue,School-Zone,Foggy,Good,Car,1,1,1
4,Wed,Highway,Rainy,Bad,Bike,0,1,0
20,Sat,Office-Area,Foggy,Good,Bike,1,1,1
1,Mon,School-Zone,Foggy,Bad,Truck,1,0,0
22,Fri,Market,Foggy,Good,Car,0,1,1
14,Tue,Residential,Foggy,Bad,Bus,0,0,1
7,Tue,Highway,Clear,Good,Truck,0,1,1
2,Sun,Highway,Clear,Bad,Truck,1,0,0
18,Mon,School-Zone,Foggy,Good,Truck,0,1,0
15,Fri,Residential,Rainy,Good,Car,0,0,1
13,Tue,Residential,Rainy,Bad,Bus,1,1,1
11,Sat,Residential,Rainy,Good,Bike,1,0,0
17,Wed,Highway,Clear,Good,Bike,1,1,0
20,Sun,Market,Clear,Bad,Car,0,0,0
15,Wed,School-Zone,Foggy,Bad,Truck,0,1,1
23,Mon,Market,Rainy,Bad,Bike,0,1,1
7,Tue,Residential,Foggy,Good,Truck,0,0,0
19,Sun,Market,Rainy,Bad,Bus,0,1,0
15,Fri,Market,Rainy,Good,Bike,0,1,0
22,Fri,Residential,Rainy,Bad,Car,1,1,1
21,Wed,Office-Area,Foggy,Bad,Bus,1,1,1
3,Fri,Residential,Clear,Good,Truck,1,0,1
3,Tue,Office-Area,Rainy,Bad,Bike,1,1,1
3,Mon,Office-Area,Rainy,Good,Truck,0,0,1
18,Fri,Residential,Rainy,Good,Bus,1,1,0
15,Tue,Market,Rainy,Bad,Car,0,1,0
7,Sun,Office-Area,Foggy,Bad,Bike,1,0,0
5,Mon,Highway,Clear,Bad,Bike,1,1,1
18,Sat,Office-Area,Rainy,Bad,Bike,1,0,1
22,Tue,Office-Area,Rainy,Bad,Truck,1,0,0
9,Tue,Highway,Rainy,Good,Bus,1,0,1
3,Thu,Highway,Clear,Good,Bike,1,0,1
21,Thu,Office-Area,Foggy,Bad,Truck,0,0,0
23,Sun,Market,Foggy,Good,Car,0,1,1
9,Wed,Residential,Clear,Bad,Bike,1,0,0
11,Mon,Market,Clear,Good,Bike,0,1,0
10,Mon,Office-Area,Clear,Bad,Truck,0,0,0
3,Sat,Market,Rainy,Bad,Truck,1,1,1
21,Thu,School-Zone,Clear,Bad,Bike,0,1,1
13,Fri,Residential,Rainy,Good,Car,0,0,1
11,Sat,Highway,Foggy,Bad,Car,1,1,0
14,Fri,School-Zone,Rainy,Good,Bus,0,0,0
0,Fri,School-Zone,Rainy,Bad,Truck,0,1,0
15,Thu,Residential,Foggy,Good,Bike,0,0,0
17,Wed,Highway,Clear,Bad,Bus,0,1,1
14,Tue,School-Zone,Rainy,Good,Car,1,1,0
6,Sat,School-Zone,Rainy,Good,Car,1,0,1
7,Tue,Highway,Clear,Bad,Bike,1,0,0
13,Wed,School-Zone,Foggy,Bad,Bus,0,0,1
22,Tue,Residential,Foggy,Good,Bike,1,1,1
4,Sun,School-Zone,Foggy,Good,Bus,1,0,1
6,Wed,Residential,Clear,Good,Car,0,1,0
2,Wed,Residential,Clear,Bad,Car,0,0,0
23,Sat,Residential,Rainy,Bad,Bus,1,1,1
13,Fri,Highway,Foggy,Bad,Bus,1,0,1
11,Mon,Highway,Rainy,Bad,Bike,0,0,0
21,Sat,Residential,Clear,Good,Car,1,1,1
11,Thu,Market,Foggy,Bad,Truck,0,1,1
19,Fri,Market,Clear,Bad,Car,1,0,0
13,Fri,School-Zone,Rainy,Good,Bike,1,1,0
10,Thu,Highway,Clear,Bad,Truck,1,1,1
7,Tue,School-Zone,Foggy,Good,Car,1,1,1
1,Mon,Residential,Clear,Good,Truck,1,0,0
23,Wed,Residential,Rainy,Bad,Bus,0,1,0
5,Thu,School-Zone,Clear,Bad,Car,0,1,0
21,Sun,Residential,Clear,Bad,Truck,0,1,1
6,Sat,Market,Foggy,Bad,Bike,1,1,0
7,Sat,Market,Rainy,Good,Truck,1,1,0
13,Thu,Office-Area,Clear,Bad,Bike,0,1,0
0,Fri,Market,Foggy,Bad,Truck,1,0,0
14,Mon,Highway,Rainy,Bad,Car,0,0,0
5,Wed,School-Zone,Foggy,Bad,Bus,0,0,1
17,Fri,School-Zone,Clear,Bad,Bike,0,0,1
18,Wed,Highway,Foggy,Good,Bus,0,0,0
11,Mon,School-Zone,Rainy,Bad,Car,0,0,1
9,Wed,Market,Foggy,Bad,Bike,1,1,0
12,Thu,Residential,Foggy,Bad,Truck,0,0,0
13,Sun,Residential,Foggy,Good,Car,0,1,1
18,Thu,Residential,Clear,Good,Car,0,0,0
16,Wed,Office-Area,Rainy,Bad,Bike,0,1,0
4,Sat,Market,Foggy,Bad,Truck,1,1,1
22,Wed,Highway,Clear,Good,Car,0,0,1
15,Wed,School-Zone,Rainy,Bad,Bus,1,0,0
17,Fri,Residential,Rainy,Bad,Bus,1,0,0
18,Sat,School-Zone,Rainy,Bad,Truck,1,1,0
0,Fri,Highway,Foggy,Bad,Bike,1,1,0
16,Thu,Highway,Clear,Bad,Bus,1,0,1
15,Wed,Residential,Clear,Good,Bike,0,0,0
18,Fri,Highway,Foggy,Good,Bike,0,1,1
10,Thu,Market,Foggy,Good,Bike,1,1,1
5,Mon,Residential,Rainy,Good,Bike,0,1,1
14,Tue,Highway,Rainy,Good,Truck,1,1,0
10,Mon,Residential,Rainy,Good,Bus,0,1,0
20,Sun,Residential,Clear,Good,Bike,1,1,1
15,Fri,Office-Area,Rainy,Good,Bike,0,1,1
4,Thu,Highway,Rainy,Good,Car,0,0,1
16,Wed,Highway,Rainy,Bad,Car,0,1,1
21,Sun,School-Zone,Clear,Good,Bus,0,0,1
22,Fri,Office-Area,Clear,Good,Truck,1,0,0
12,Sat,Highway,Clear,Good,Bus,0,0,0
20,Mon,Office-Area,Rainy,Bad,Truck,1,1,1
12,Tue,Office-Area,Clear,Bad,Bike,1,0,0
9,Tue,Highway,Rainy,Good,Car,0,1,1
18,Sat,Highway,Clear,Good,Truck,0,0,0
11,Tue,School-Zone,Clear,Bad,Bus,0,0,0
12,Thu,Office-Area,Foggy,Good,Bike,1,0,1
9,Mon,Office-Area,Foggy,Bad,Bus,1,0,1
10,Mon,Highway,Clear,Good,Truck,0,1,0
8,Sat,Market,Foggy,Good,Bike,0,0,1
7,Sun,Highway,Clear,Good,Bus,0,0,0
13,Sun,Office-Area,Clear,Good,Bus,1,1,1
12,Tue,Office-Area,Clear,Bad,Car,0,1,0
17,Thu,Highway,Foggy,Good,Truck,0,1,1
16,Tue,Office-Area,Clear,Good,Truck,0,1,0
0,Sun,Highway,Clear,Good,Bike,0,0,1
2,Sat,Market,Clear,Bad,Truck,1,1,0
15,Tue,Highway,Foggy,Good,Bus,1,1,1
7,Wed,Highway,Foggy,Good,Car,0,1,1
9,Sat,Market,Clear,Good,Truck,1,0,0
15,Tue,School-Zone,Clear,Good,Bus,0,1,1
23,Thu,Residential,Foggy,Good,Bike,1,1,0
8,Sat,Highway,Foggy,Bad,Car,0,1,1
9,Fri,Market,Clear,Bad,Car,1,0,1
21,Thu,Residential,Clear,Good,Car,0,1,0
2,Sat,Highway,Clear,Bad,Truck,0,0,0
8,Mon,Residential,Foggy,Good,Bus,0,1,0
7,Mon,Market,Foggy,Bad,Bike,0,0,1
20,Mon,Highway,Foggy,Good,Car,1,0,1
15,Thu,Highway,Foggy,Bad,Bus,1,0,0
12,Fri,School-Zone,Rainy,Bad,Bike,0,0,1
11,Tue,Office-Area,Clear,Bad,Car,0,0,0
15,Fri,Office-Area,Foggy,Bad,Truck,0,0,0
4,Fri,Residential,Foggy,Bad,Car,0,0,0
17,Fri,School-Zone,Foggy,Bad,Bus,1,1,0
2,Wed,Market,Rainy,Bad,Bus,0,0,0
3,Fri,Residential,Foggy,Good,Car,1,0,0
12,Tue,Market,Clear,Bad,Bike,1,1,0
13,Mon,School-Zone,Rainy,Good,Truck,0,1,1
5,Wed,Market,Foggy,Good,Bike,0,1,1
4,Tue,Residential,Rainy,Bad,Car,0,1,0
15,Tue,Office-Area,Foggy,Bad,Bus,0,0,0
2,Sun,Market,Foggy,Good,Car,0,1,0
18,Fri,School-Zone,Rainy,Bad,Bike,0,1,0
4,Wed,School-Zone,Foggy,Good,Bike,0,0,1
17,Thu,Highway,Foggy,Good,Bike,1,1,1
10,Sun,Residential,Clear,Good,Truck,0,0,1
10,Fri,School-Zone,Foggy,Bad,Bus,1,1,0
6,Sun,Highway,Rainy,Bad,Truck,0,1,0
23,Wed,School-Zone,Rainy,Bad,Bus,0,1,1
12,Thu,Market,Rainy,Good,Truck,1,1,1
16,Fri,Residential,Rainy,Bad,Car,1,1,1
11,Sun,School-Zone,Foggy,Bad,Car,1,0,0
8,Thu,Highway,Clear,Good,Truck,1,1,1
16,Sat,Office-Area,Rainy,Bad,Bike,1,0,0
5,Sun,Office-Area,Foggy,Good,Truck,0,0,1
14,Sat,Office-Area,Clear,Good,Truck,1,0,0
5,Fri,School-Zone,Foggy,Bad,Car,1,0,1
15,Sat,Residential,Clear,Bad,Bus,0,1,0
17,Sun,Market,Foggy,Good,Bus,0,0,0
2,Thu,Highway,Foggy,Bad,Truck,0,1,0
16,Mon,Office-Area,Foggy,Good,Bike,0,1,1
17,Fri,School-Zone,Foggy,Good,Car,0,0,0
13,Sat,Market,Foggy,Good,Car,1,1,0
2,Sun,Highway,Foggy,Bad,Car,1,0,0
2,Sat,School-Zone,Foggy,Good,Car,0,1,1
0,Wed,Market,Rainy,Bad,Bus,1,0,1
2,Thu,School-Zone,Clear,Bad,Car,0,1,0
6,Tue,Highway,Clear,Good,Bus,0,1,1
23,Wed,School-Zone,Rainy,Bad,Bus,0,0,1
3,Sun,Residential,Clear,Bad,Car,0,0,0
8,Sat,Office-Area,Rainy,Good,Car,1,1,0
23,Tue,Office-Area,Clear,Good,Car,1,0,0
11,Mon,Highway,Foggy,Bad,Bus,1,0,1
5,Mon,Residential,Clear,Bad,Truck,1,0,1
0,Wed,Residential,Foggy,Bad,Bike,1,1,1
14,Sat,Highway,Rainy,Bad,Car,0,0,0
17,Wed,Residential,Clear,Good,Car,1,0,0
2,Tue,Market,Clear,Bad,Bus,0,0,1
9,Wed,Office-Area,Foggy,Good,Bike,1,1,1
10,Tue,School-Zone,Rainy,Good,Truck,1,0,0
4,Wed,Market,Foggy,Good,Bus,1,0,0
0,Fri,Market,Foggy,Good,Car,0,1,0
4,Thu,Office-Area,Clear,Good,Bike,1,1,1
18,Mon,Residential,Clear,Good,Truck,1,0,0
8,Fri,School-Zone,Foggy,Bad,Bike,0,1,1
9,Wed,Residential,Rainy,Good,Bike,1,0,0
11,Mon,Market,Clear,Good,Truck,0,1,1
19,Wed,Office-Area,Rainy,Good,Truck,1,1,0
5,Tue,Market,Foggy,Bad,Car,0,0,1
0,Sat,Office-Area,Foggy,Bad,Bus,1,1,0
22,Fri,Highway,Clear,Good,Car,0,0,1
8,Tue,Market,Foggy,Bad,Bike,1,0,0
10,Sun,Market,Rainy,Bad,Truck,1,1,1
16,Wed,Residential,Rainy,Bad,Bike,0,1,0
7,Wed,Office-Area,Rainy,Good,Bike,1,1,1
13,Wed,Residential,Foggy,Bad,Bike,0,1,0
16,Mon,Office-Area,Rainy,Good,Car,0,1,1
22,Wed,School-Zone,Foggy,Good,Bike,1,1,0
12,Fri,School-Zone,Rainy,Good,Bike,0,1,0
17,Mon,School-Zone,Clear,Good,Car,0,0,1
16,Tue,Residential,Clear,Good,Truck,0,0,1
2,Wed,Highway,Foggy,Good,Bike,0,0,1
10,Fri,School-Zone,Foggy,Bad,Bus,1,0,0
19,Thu,School-Zone,Clear,Bad,Bus,0,0,1
4,Sat,School-Zone,Foggy,Good,Bus,1,1,0
7,Mon,Market,Rainy,Good,Truck,0,0,0
8,Fri,Market,Clear,Bad,Truck,0,1,0
12,Tue,Residential,Clear,Bad,Car,1,0,0
12,Sun,Market,Clear,Bad,Bus,0,0,1
0,Wed,School-Zone,Rainy,Good,Truck,0,1,1
18,Sun,School-Zone,Clear,Bad,Car,0,0,0
18,Wed,Market,Foggy,Bad,Car,1,1,1
16,Mon,Office-Area,Foggy,Bad,Bus,1,0,1
4,Wed,School-Zone,Foggy,Good,Truck,1,1,0
14,Wed,Market,Clear,Good,Car,1,0,1
16,Tue,School-Zone,Rainy,Good,Bus,1,0,1
22,Fri,School-Zone,Rainy,Bad,Bus,1,0,0
18,Wed,Market,Foggy,Bad,Truck,1,0,0
23,Tue,School-Zone,Foggy,Good,Car,1,1,0
11,Sat,Highway,Foggy,Bad,Bike,0,1,0
23,Mon,Highway,Foggy,Good,Car,0,1,1
2,Sun,School-Zone,Rainy,Bad,Bike,0,0,1
0,Sat,Market,Rainy,Bad,Bus,0,1,0
4,Wed,School-Zone,Foggy,Good,Bus,0,1,1
4,Sun,Highway,Rainy,Bad,Bike,0,1,0
12,Mon,Market,Rainy,Bad,Bus,1,0,0
10,Mon,Highway,Rainy,Bad,Car,1,1,1
9,Sat,Highway,Clear,Good,Bike,0,0,1
